 N (# of atoms): 1	 H(Magnetic Field): 0	 MCSteps: 100000
1 Cr1 420.116	0.278125	0.34348	-583.931	-583.945	0.0139037	-583.929	-583.945	0.0154112	0.0154112	0.0362014
1 Cr1 430.116	0.282	0.348385	-583.93	-583.945	0.0143727	-583.929	-583.945	0.0159299	0.0159299	0.0370631
1 Cr1 440.117	0.285052	0.351987	-583.93	-583.945	0.0147224	-583.928	-583.945	0.016309	0.016309	0.0379249
1 Cr1 450.117	0.288272	0.35536	-583.93	-583.945	0.0150539	-583.928	-583.945	0.0166643	0.0166643	0.0387866
1 Cr1 460.117	0.28937	0.357565	-583.93	-583.945	0.0152726	-583.928	-583.945	0.0169261	0.0169261	0.0396483
1 Cr1 470.118	0.29303	0.361965	-583.929	-583.945	0.0157142	-583.927	-583.945	0.0174132	0.0174132	0.0405101
1 Cr1 480.118	0.294577	0.363391	-583.929	-583.945	0.0158588	-583.927	-583.945	0.0175567	0.0175567	0.0413718
1 Cr1 490.119	0.298498	0.368844	-583.928	-583.945	0.0164179	-583.927	-583.945	0.0181969	0.0181969	0.0422335
	T=	490.119	Sum_i(J(m_i, T))	0.400942	E(V,{m(T)}=	-635.599
    
2 Cr2 0.100004	0.000149988	0.000218267	-583.944	-583.944	0	-583.945	-583.945	0	0	8.61733e-06
2 Cr2 10.1004	0.273872	0.307582	-583.944	-583.944	0.000818752	-583.943	-583.945	0.00107238	0.00107238	0.000870351
2 Cr2 20.1008	0.269313	0.305379	-583.944	-583.944	0.000837882	-583.943	-583.945	0.0014114	0.0014114	0.00173208
2 Cr2 30.1011	0.271569	0.309534	-583.944	-583.944	0.000802389	-583.943	-583.945	0.00162797	0.00162797	0.00259382
2 Cr2 40.1015	0.275318	0.315365	-583.944	-583.944	0.000756898	-583.943	-583.945	0.00179101	0.00179101	0.00345555
2 Cr2 50.1019	0.279869	0.32179	-583.944	-583.944	0.000712972	-583.943	-583.945	0.00197647	0.00197647	0.00431728
2 Cr2 60.1023	0.284181	0.327972	-583.944	-583.944	0.000677226	-583.942	-583.945	0.00214281	0.00214281	0.00517902
2 Cr2 70.1027	0.288686	0.333654	-583.944	-583.944	0.000650333	-583.942	-583.945	0.00230442	0.00230442	0.00604075
2 Cr2 80.103	0.293369	0.33966	-583.944	-583.944	0.000628435	-583.942	-583.945	0.00246784	0.00246784	0.00690248
2 Cr2 90.1034	0.298067	0.345784	-583.944	-583.944	0.000613354	-583.942	-583.945	0.00265104	0.00265104	0.00776422
2 Cr2 100.104	0.301416	0.350415	-583.944	-583.944	0.000607016	-583.942	-583.945	0.00281359	0.00281359	0.00862595
2 Cr2 110.104	0.306711	0.356781	-583.944	-583.944	0.000605715	-583.941	-583.945	0.0030126	0.0030126	0.00948768
2 Cr2 120.105	0.311168	0.362227	-583.944	-583.944	0.000611665	-583.941	-583.945	0.00320123	0.00320123	0.0103494
2 Cr2 130.105	0.314241	0.366522	-583.944	-583.944	0.000621112	-583.941	-583.945	0.00337449	0.00337449	0.0112111
2 Cr2 140.105	0.318923	0.371741	-583.944	-583.944	0.000638401	-583.941	-583.945	0.00354232	0.00354232	0.0120729
2 Cr2 150.106	0.322264	0.376624	-583.944	-583.944	0.000660511	-583.941	-583.945	0.00377666	0.00377666	0.0129346
2 Cr2 160.106	0.326854	0.381888	-583.944	-583.944	0.000690955	-583.941	-583.945	0.00396613	0.00396613	0.0137963
2 Cr2 170.106	0.32863	0.384725	-583.944	-583.944	0.000710272	-583.94	-583.945	0.0041262	0.0041262	0.0146581
